event_name,clean_page_location,unique_users
session_start,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Android+Buoy+Bottle,15
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+NYC+Campus+Sticker,15
page_view,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Austin+Campus+Bottle,15
view_item,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Google+Confetti+Accessory+Pouch,15
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Stan+and+Friends+Youth+Tee+Green,15
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Large+Pet+Collar+Blue+Green,15
user_engagement,shop.googlemerchandisestore.com/Google Redesign/Office,15
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Navy+Speckled+Tee,15
scroll,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Cambridge+Campus+Mug,15
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cloth+Pouch+Black,15
view_item,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Mountain+View+Campus+Bottle,15
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Stan+and+Friends+Youth+Tee+Green,15
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Transmission+Journal+Red,15
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Grass+Green,15
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Red+Kids+Sunglasses,14
view_item,shop.googlemerchandisestore.com/Google+Redesign/Office/IamRemarkable+Pen,14
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/IamRemarkable+Pen,14
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Inverted+Umbrella,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Blue+YoYo,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Womens+Tee,14
page_view,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Womens+Tee,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Mesh+Bag+Blue,14
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Mountain+View+Campus+Bottle,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Sustainable+Pencil+Pouch,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Android+Iconic+Glass+Bottle+Green,14
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Speckled+Beanie+Grey,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Leather+Strap+Hat+Blue,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/Brands/YouTube,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Womens+Tee,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/YouTube+Iconic+Play+Pin,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Large+Tote+White,14
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Google+Color+Block+Notebook,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Mug,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Light+Up+Pen+Blue,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+NYC+Campus+Mug,14
page_view,shop.googlemerchandisestore.com/google+redesign/office/writing/maze+pen,14
page_view,shop.googlemerchandisestore.com/gpsmap,14
scroll,shop.googlemerchandisestore.com/gpsmap,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Google+Confetti+Slim+Task+Pad,14
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+KeepCup,14
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Citron,14
user_engagement,shop.googlemerchandisestore.com/uft,14
view_item,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Citron,14
user_engagement,shop.googlemerchandisestore.com/google+redesign/kids/google+trike+tee+black+2t,14
page_view,shop.googlemerchandisestore.com/google+redesign/bags/backpacks/home,14
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Large+Pet+Collar+Blue+Green,14
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/kids,14
user_engagement,shop.googlemerchandisestore.com/google+redesign/bags/backpacks/home,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Hat+V2+Black,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Youtube+25oz+gear+cap+bottle+black,14
page_view,shop.googlemerchandisestore.com/basket.html/order-confirmed,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Office/IamRemarkable+Journal,14
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/google+campus+bike,14
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Iconic+4in+Decal,14
user_engagement,http://shop.googlemerchandisestore.com/Google+Redsign/Shop+by+Brand/Google,14
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Flamingo+and+Friends+Tee+Blue,14
page_view,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Citron,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Heather+Green+Speckled+Tee,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Mural+Tote,14
user_engagement,shop.googlemerchandisestore.com/platzi,14
session_start,shop.googlemerchandisestore.com/gpsmap,14
session_start,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Campus+Corkbase+Mug+Blue,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Mural+Sticky+Note+Pad,14
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Red,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Laptop+Sleeve+Charcoal,14
page_view,shop.googlemerchandisestore.com/Google+Redesign/Office/IamRemarkable+Pen,14
first_visit,shop.googlemerchandisestore.com/google+redesign/apparel/youtube+icon+tee+charcoal,14
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Red+Kids+Sunglasses,14
page_view,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Unisex+Tee,14
session_start,shop.googlemerchandisestore.com/google+redesign/bags/google+utility+backpack,14
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Womens+Tee,14
session_start,shop.googlemerchandisestore.com/store-policies/privacy-policy,14
user_engagement,shop.googlemerchandisestore.com/eco/25oz+recycled+infuser+bottle,14
scroll,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+16oz+tumbler+blue,13
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Felt+Strap+Keyring,13
view_item,shop.googlemerchandisestore.com/Google+Redesign/bags/shopping+and+Totes,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Tee+Green,13
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Stan+and+Friends+Onesie+Green,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Red+Speckled+Tee,13
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+clear+framed+gray+shades,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+Tee+White,13
session_start,shop.googlemerchandisestore.com/Google+Redesign/Office/Stickers/Google+Laptop+and+Cell+Phone+Stickers,13
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Felt+Strap+Keyring,13
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Clear+Pen+4pack,13
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Google+Confetti+Accessory+Pouch,13
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+NYC+Campus+Lapel+Pin,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Super+Hero+3D+Framed+Art,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/IamRemarkable+Water+Bottle,13
scroll,shop.googlemerchandisestore.com/uft,13
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Stan+and+Friends+Onesie+Green,13
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Womens+Eco+Tee,13
session_start,shop.googlemerchandisestore.com/Google+Redesign/Bags/Supernatural+Paper+Backpack,13
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Laptop+Sleeve+Charcoal,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Totepak,13
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/mens/mens+warm+gear,13
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Felt+Strap+Keyring,13
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Ladies+Tee,13
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Crew+Striped+Athletic+Sock,13
view_item,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+LA+Campus+Bottle,13
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+LA+Campus+Bottle,13
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/kids,13
scroll,shop.googlemerchandisestore.com/Google+Redesign,13
user_engagement,shop.googlemerchandisestore.com/google+redesign/office/writing/maze+pen,13
scroll,shop.googlemerchandisestore.com/google+redesign/drinkware/pixel+pen+black,13
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Fun/Google+Kick+Ball,13
view_item,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Womens+Tee,13
page_view,shop.googlemerchandisestore.com/Google+Redesign/Office/Android+Iconic+Pen,13
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+NYC+Campus+Lapel+Pin,13
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+PNW+Campus+Sticker,13
session_start,shop.googlemerchandisestore.com/Google+Redesign/Stationery/Google+4in+Decal,13
session_start,shop.googlemerchandisestore.com/Google+Redesign/bags/more+bags,13
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Neon+Coral,13
view_item,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Ladies+Tee,13
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/bags/more+bags,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Discovery,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Stan+and+Friends+Tee+Green,13
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tracking+Hat,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Google+Confetti+Task+Pad,13
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Google+Land+and+Sea+French+Terry+Sweatshirt,13
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+dino+game+tee,13
page_view,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+LA+Campus+Bottle,13
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+Navy,13
user_engagement,shop.googlemerchandisestore.com/gpsmap,13
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mural+Socks,13
user_engagement,shop.googlemerchandisestore.com/google+redesign/office/android+notebook+set+black,13
view_item,shop.googlemerchandisestore.com/Google+Redesign/Office/Android+Iconic+Pen,13
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Badge+Tee+Navy,13
page_view,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Ladies+Tee,13
first_visit,shop.googlemerchandisestore.com/google+redesign/new,12
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Transmission+Journal+Red,12
scroll,shop.googlemerchandisestore.com/google+redesign/office/google+pen+grass+green,12
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+womens+white+tee,12
session_start,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Cork+Base+Tumbler,12
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Summer19+Crew+Grey,12
page_view,shop.googlemerchandisestore.com/Google+Redesign/Brands/YouTube/home,12
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Sustainable+Pencil+Pouch,12
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Chicago+Campus+Ladies+Tee,12
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tee+Blue,12
view_item,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Unisex+Tee,12
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Emoji+Magnet+Set,12
view_item,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Seattle+Campus+Mug,12
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cambridge+Campus+Lapel+Pin,12
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+twill+cap+charcoal,12
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+PNW+Campus+Sticker,12
session_start,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Unisex+Tee,12
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/5k+run/Google+5K+Run+2020+Unisex+Tee,12
session_start,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/I+am+Remarkable,12
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand,12
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cambridge+Campus+Lapel+Pin,12
page_view,shop.googlemerchandisestore.com/google+redesign/lifestyle,12
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Premium+Sunglasses,12
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+NYC+Campus+Lapel+Pin,12
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Brands/YouTube,12
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Heathered+Pom+Beanie,12
first_visit,shop.googlemerchandisestore.com/Google+Redesign/bags/more+bags,12
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Softshell+Moss,12
page_view,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Seattle+Campus+Mug,12
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+campus+bike,12
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Large+Removable+Sticker+Sheet,12
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/stickers+and+decals/home,12
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Chicago+Campus+Ladies+Tee,12
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Grass+Green,12
user_engagement,shop.googlemerchandisestore.com/basket.html/order-confirmed,12
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Chicago+Campus+Ladies+Tee,12
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/google+magnet,12
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Softshell+Moss,12
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Lumberjack+Pin,11
page_view,shop.googlemerchandisestore.com/eco/organic,11
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+LA+Campus+Lapel+Pin,11
view_item,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Felt+Mason+Jar,11
scroll,shop.googlemerchandisestore.com/shop.axd/Cart,11
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Separating+Keyring,11
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Separating+Keyring,11
view_item,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Bright+Blue,11
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Medium+Pet+Collar+Red+Yellow,11
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cambridge+Campus+Lapel+Pin,11
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Crew+Combed+Cotton+Sock,11
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cork+Passport+Holder,11
scroll,shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Mountain+View+Campus+Unisex+Tee,11
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+FC+Tee+Charcoal,11
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Pride+Sticker,11
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Campus+Bike+Eco+Tee+Navy,11
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Inverted+Umbrella,11
session_start,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Bike+Bottle,11
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+Bright+Blue,11
click,shop.googlemerchandisestore.com/store-policies/frequently-asked-questions,11
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+LA+Campus+Zip+Hoodie,11
